algorithm,run_id,seed,generation,evaluations,population_size,feasible_count,feasible_fraction,mean_total_constraint_violation,max_total_constraint_violation,non_dominated_count,hv_against_zero_reference,max_social_reliability,max_economic_efficiency,max_ecological_security,data_status
NSGA-III,5,1909040,7,336,48,48,1.0,0.0,0.0,6,0.18855674138684092,0.514546415107321,0.5338967898215466,0.6875606754457938,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,8,384,48,48,1.0,0.0,0.0,6,0.19811502746693294,0.5251228744850305,0.5504305870578065,0.6875606754457938,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,9,432,48,48,1.0,0.0,0.0,10,0.20864755481624916,0.5338155348659986,0.5718268159477012,0.6875606754457938,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,10,480,48,48,1.0,0.0,0.0,11,0.21040857024668935,0.5338155348659986,0.5718268159477012,0.69313755794917,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,11,528,48,48,1.0,0.0,0.0,13,0.22892540528341443,0.5520033559333999,0.5980072035666459,0.697729098836796,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,12,576,48,48,1.0,0.0,0.0,17,0.23001044098704954,0.5520033559333999,0.6001431791205283,0.697729098836796,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,13,624,48,48,1.0,0.0,0.0,9,0.2363699247374645,0.5540447554895115,0.6001431791205283,0.7185524187582951,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,14,672,48,48,1.0,0.0,0.0,9,0.23679846768495738,0.5540447554895115,0.6001431791205283,0.7185524187582951,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,15,720,48,48,1.0,0.0,0.0,15,0.23797617132198373,0.5568693339117613,0.6001431791205283,0.7185524187582951,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,16,768,48,48,1.0,0.0,0.0,13,0.23974930091596297,0.5568693339117613,0.6040483473365632,0.7185524187582951,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,17,816,48,48,1.0,0.0,0.0,11,0.2462533222160986,0.5568693339117613,0.6132612236570544,0.7281165403800609,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,18,864,48,48,1.0,0.0,0.0,13,0.24682026116439754,0.5571708562908051,0.6132612236570544,0.7281165403800609,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,19,912,48,48,1.0,0.0,0.0,13,0.25698748470765137,0.5775330466101068,0.6165698227146059,0.7281165403800609,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,20,960,48,48,1.0,0.0,0.0,17,0.2571585954653717,0.5775330466101068,0.6165698227146059,0.7281165403800609,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,21,1008,48,48,1.0,0.0,0.0,9,0.2582041937212428,0.5775330466101068,0.6165698227146059,0.7281165403800609,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,22,1056,48,48,1.0,0.0,0.0,4,0.261041368769103,0.5775330466101068,0.6208233195393367,0.7305221264998127,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,23,1104,48,48,1.0,0.0,0.0,6,0.26684587587032516,0.5834949172928905,0.6278757076486612,0.7305221264998127,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,24,1152,48,48,1.0,0.0,0.0,10,0.26952530861976143,0.5874935403022935,0.6278757076486612,0.73291089904264,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,25,1200,48,48,1.0,0.0,0.0,13,0.27026446473248267,0.5874935403022935,0.6294607733476782,0.73291089904264,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,26,1248,48,48,1.0,0.0,0.0,14,0.27255057627784507,0.5874935403022935,0.6345458209691852,0.732954160403777,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,27,1296,48,48,1.0,0.0,0.0,13,0.2764385827737107,0.5898778006612733,0.6380732869344168,0.7362403816677627,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,28,1344,48,48,1.0,0.0,0.0,15,0.27901191346691046,0.593865571333018,0.6386071463934412,0.7376939088851141,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,29,1392,48,48,1.0,0.0,0.0,20,0.2822202174802344,0.59613780627523,0.6430751414577905,0.7385165189648484,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-III,5,1909040,30,1440,48,48,1.0,0.0,0.0,15,0.2845234950665373,0.59613780627523,0.6465533869120805,0.7403669191500027,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,1,48,48,0,0.0,0.45785370592788505,0.9326937720634023,6,0.21148100064043893,0.5509805674734416,0.5701028420176902,0.6768250739637367,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,2,96,48,0,0.0,0.25311805770220763,0.3675353330398363,4,0.20116155734710983,0.5460710230495663,0.540070667446109,0.6833431960174093,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,3,144,48,0,0.0,0.15303196330350552,0.25114785974823306,5,0.19821854460573257,0.5312684363673839,0.5471158677724283,0.6833431960174093,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,4,192,48,2,0.041666666666666664,0.08722422311049206,0.14852718911101426,2,0.17605139813848356,0.5020405425003784,0.5389705508327332,0.6520530700114713,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,5,240,48,8,0.16666666666666666,0.03471880842039481,0.07517848893916912,3,0.18031480333779826,0.507848771172896,0.5389705508327332,0.6592749033472739,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,6,288,48,19,0.3958333333333333,0.012043243212569827,0.03843128378542504,6,0.1839305970425297,0.5086139018791437,0.5389705508327332,0.6728772338326463,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,7,336,48,42,0.875,0.00021159763588216493,0.0031970251050215115,10,0.19267014953126366,0.5256087733375058,0.5466372879619625,0.6728772338326463,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,8,384,48,48,1.0,0.0,0.0,9,0.20822731224130725,0.5467381544556229,0.5660571569108203,0.6754871415936536,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,9,432,48,48,1.0,0.0,0.0,10,0.22322045737740417,0.5639021053664255,0.589410606945141,0.6754871415936536,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,10,480,48,48,1.0,0.0,0.0,12,0.23235474543541884,0.5803518616657617,0.5955626680347537,0.6771313644077617,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,11,528,48,48,1.0,0.0,0.0,8,0.2353813698106318,0.5803518616657617,0.5973029389077356,0.6819971891373651,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,12,576,48,48,1.0,0.0,0.0,12,0.23793645850131623,0.5803518616657617,0.5973029389077356,0.6899363156125602,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,13,624,48,48,1.0,0.0,0.0,10,0.24015425108724361,0.5803518616657617,0.6000461477927067,0.6918607914804096,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,14,672,48,48,1.0,0.0,0.0,13,0.25058820815097793,0.5846107475595652,0.6154415223959665,0.7016329179465504,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,15,720,48,48,1.0,0.0,0.0,19,0.25661923408847565,0.5897635214839375,0.6243064274529939,0.7022826913885216,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,16,768,48,48,1.0,0.0,0.0,24,0.25815288885609294,0.5897635214839375,0.6243064274529939,0.7062356594872299,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,17,816,48,48,1.0,0.0,0.0,16,0.2635858627703602,0.6011817393484754,0.6249496054706366,0.7062356594872299,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,18,864,48,48,1.0,0.0,0.0,18,0.2697002088284024,0.6011817393484754,0.6328086113437229,0.7144363787076882,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,19,912,48,48,1.0,0.0,0.0,8,0.2707983049480642,0.6012620088261192,0.6341087561386121,0.7144363787076882,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,20,960,48,48,1.0,0.0,0.0,11,0.2722817832051216,0.6012620088261192,0.63703413133948,0.7144363787076882,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,21,1008,48,48,1.0,0.0,0.0,16,0.2765747862198182,0.6081045951436103,0.6397905612580511,0.7144363787076882,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,22,1056,48,48,1.0,0.0,0.0,16,0.2821278608511882,0.6112770975673342,0.6450199505486431,0.7199746179981573,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,23,1104,48,48,1.0,0.0,0.0,22,0.2825528830097039,0.6112770975673342,0.6450199505486431,0.7199746179981573,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,24,1152,48,48,1.0,0.0,0.0,11,0.28634577897965324,0.61644602273023,0.647087154095268,0.7199746179981573,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,25,1200,48,48,1.0,0.0,0.0,16,0.2911611124839606,0.6216245322859459,0.6504291257765388,0.7228757334883005,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,26,1248,48,48,1.0,0.0,0.0,16,0.29516633461578945,0.6216245322859459,0.6591234102508178,0.7233903923858312,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,27,1296,48,48,1.0,0.0,0.0,21,0.2969244950839954,0.6216245322859459,0.6591234102508178,0.7282938668275981,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,28,1344,48,48,1.0,0.0,0.0,23,0.30347399149483656,0.6299179800652343,0.6653293285472511,0.7282938668275981,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,29,1392,48,48,1.0,0.0,0.0,31,0.3040225061454251,0.6299179800652343,0.6653293285472511,0.7293723313496503,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,1,2009036,30,1440,48,48,1.0,0.0,0.0,26,0.30450990134793793,0.6299179800652343,0.6653293285472511,0.729937003626804,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,1,48,48,0,0.0,0.3946390546326235,0.8347321984762848,5,0.21227806057821275,0.5545033632314869,0.5661534523656772,0.6787275033118222,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,2,96,48,0,0.0,0.24295601992621574,0.3435735157455202,11,0.20324147887575755,0.5493914001053707,0.5486540179469312,0.6787275033118222,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,3,144,48,0,0.0,0.16712888546293922,0.2502486427496522,3,0.19882924458982654,0.5331970960522486,0.55548129760045,0.6720253102134415,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,4,192,48,0,0.0,0.09502436625031396,0.15684206665562384,6,0.20189399406981737,0.531899489759093,0.566665101153097,0.6720253102134415,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,5,240,48,3,0.0625,0.054829853532455175,0.09795557111555708,3,0.17313345435038124,0.496607702794726,0.5181034040473437,0.6731562242691101,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,6,288,48,5,0.10416666666666667,0.028333001239991013,0.058117992550958286,5,0.18756236468478088,0.5098092584395902,0.5491260483881549,0.6731562242691101,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,7,336,48,15,0.3125,0.011339880215936094,0.03391271317680555,6,0.19476829458489564,0.5256983264166685,0.5491260483881549,0.6772818186095564,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,8,384,48,32,0.6666666666666666,0.0020773255058695226,0.012624452025829402,8,0.19784204391273227,0.5262179817853722,0.5491260483881549,0.6883923842474289,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,9,432,48,48,1.0,0.0,0.0,10,0.19866551625259454,0.5262179817853722,0.5504528937934886,0.6883923842474289,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,10,480,48,48,1.0,0.0,0.0,12,0.20220592465306916,0.5302413421403581,0.5558202257764584,0.6883923842474289,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,11,528,48,48,1.0,0.0,0.0,12,0.20700034400835904,0.532268418104729,0.5669223852388723,0.6883923842474289,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,12,576,48,48,1.0,0.0,0.0,13,0.21513729572706142,0.541181473222792,0.5737341033062877,0.6968609444009307,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,13,624,48,48,1.0,0.0,0.0,14,0.2173711681590616,0.5422069420591906,0.5737341033062877,0.7019456153598276,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,14,672,48,48,1.0,0.0,0.0,18,0.21746306142387517,0.5422069420591906,0.5737341033062877,0.7019456153598276,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,15,720,48,48,1.0,0.0,0.0,18,0.22316456610998178,0.546549428213526,0.5828493889687583,0.7041721716278975,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,16,768,48,48,1.0,0.0,0.0,18,0.23115245874882098,0.5481479648085738,0.6025029059502507,0.7041721716278975,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,17,816,48,48,1.0,0.0,0.0,10,0.23209145873132236,0.5481479648085738,0.6025029059502507,0.7044230288831779,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,18,864,48,48,1.0,0.0,0.0,14,0.24970132550608867,0.5684722543405386,0.6224442260896731,0.711334108280707,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,19,912,48,48,1.0,0.0,0.0,11,0.25497704118621073,0.5742199543743639,0.6275622792964624,0.711334108280707,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,20,960,48,48,1.0,0.0,0.0,6,0.25788813775475966,0.5742199543743639,0.6275622792964624,0.7185489000124116,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,21,1008,48,48,1.0,0.0,0.0,11,0.26025238525546135,0.5746001587044786,0.6324174229443073,0.7185489000124116,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,22,1056,48,48,1.0,0.0,0.0,11,0.2722852316726354,0.5894569865141451,0.6463279589873026,0.7185489000124116,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,23,1104,48,48,1.0,0.0,0.0,13,0.27748460161559874,0.5936703120074327,0.6535132261416541,0.7185489000124116,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,24,1152,48,48,1.0,0.0,0.0,15,0.2780674467355124,0.5936703120074327,0.6535132261416541,0.7185489000124116,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,25,1200,48,48,1.0,0.0,0.0,16,0.28186884424899306,0.5984785385746039,0.6556485118460489,0.7200670181714364,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,26,1248,48,48,1.0,0.0,0.0,17,0.2938746775708156,0.6066675462894772,0.6705450149108148,0.7255216376498128,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,27,1296,48,48,1.0,0.0,0.0,25,0.2946457519627828,0.6066675462894772,0.6705450149108148,0.7274253671667381,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,28,1344,48,48,1.0,0.0,0.0,19,0.29609352911445114,0.6066675462894772,0.6705450149108148,0.7302213671111296,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,29,1392,48,48,1.0,0.0,0.0,18,0.3066157648723583,0.6221576541255649,0.6749001618469765,0.7336550120183949,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,2,2009037,30,1440,48,48,1.0,0.0,0.0,21,0.3068005265030379,0.6221576541255649,0.6749001618469765,0.7336550120183949,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,1,48,48,0,0.0,0.44433709762619317,0.8999339694111612,3,0.22089917157886158,0.5504886171118897,0.582497342088456,0.6920960121013364,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,2,96,48,0,0.0,0.2577158853679573,0.38090125379004225,3,0.20603320177326234,0.546804781047955,0.5531197752885167,0.6817069018775891,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,3,144,48,1,0.020833333333333332,0.157721298795832,0.2506026901475569,1,0.17475592063032563,0.4993372902355581,0.5293500195662569,0.6611423310849152,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,4,192,48,1,0.020833333333333332,0.09561424721381052,0.1510358483780272,1,0.17475592063032563,0.4993372902355581,0.5293500195662569,0.6611423310849152,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,5,240,48,4,0.08333333333333333,0.05465652941055731,0.1008792019152045,1,0.17475592063032563,0.4993372902355581,0.5293500195662569,0.6611423310849152,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,6,288,48,10,0.20833333333333334,0.026756042583700724,0.069292468301144,2,0.18212378159279896,0.510042056647679,0.5331417640821466,0.6701265370347619,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,7,336,48,18,0.375,0.0070351986181551905,0.027938689686276108,3,0.18850980486092014,0.5191901039365144,0.5348164737131249,0.6800739535854399,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,8,384,48,38,0.7916666666666666,0.0001556725788104396,0.0017149145647867847,6,0.20289382919377125,0.534042004273801,0.5602243097772382,0.6800739535854399,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,9,432,48,48,1.0,0.0,0.0,4,0.2111877743592439,0.5377131295861665,0.5786747634034725,0.6800739535854399,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,10,480,48,48,1.0,0.0,0.0,3,0.21449990672567634,0.5377131295861665,0.5786747634034725,0.6918585125647296,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,11,528,48,48,1.0,0.0,0.0,6,0.22337487877710577,0.5494330983228735,0.5903466080243918,0.6918585125647296,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,12,576,48,48,1.0,0.0,0.0,13,0.22502862516172312,0.5495500655374973,0.5903466080243918,0.6977957015508548,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,13,624,48,48,1.0,0.0,0.0,11,0.22611358595934547,0.5495500655374973,0.5903466080243918,0.6999989706872858,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,14,672,48,48,1.0,0.0,0.0,10,0.2329851912505443,0.5559185679469192,0.6007894774085681,0.701211715454683,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,15,720,48,48,1.0,0.0,0.0,19,0.24512435986457662,0.5656578787554942,0.6168190169040971,0.709974079877577,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,16,768,48,48,1.0,0.0,0.0,23,0.24629395325862702,0.5676686600180253,0.6168190169040971,0.709974079877577,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,17,816,48,48,1.0,0.0,0.0,27,0.25408640580411035,0.580387471174209,0.622510375018942,0.7104342659417522,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,18,864,48,48,1.0,0.0,0.0,9,0.2570030006227037,0.580387471174209,0.6249720829859681,0.7146778572583807,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,19,912,48,48,1.0,0.0,0.0,12,0.26018848390840343,0.5863480280043343,0.6249720829859681,0.7149603583249369,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,20,960,48,48,1.0,0.0,0.0,19,0.2663257108692459,0.5899611341034704,0.6347508591439556,0.7169189612946615,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,21,1008,48,48,1.0,0.0,0.0,27,0.268365407204938,0.5899611341034704,0.637127841206932,0.7198423440404933,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,22,1056,48,48,1.0,0.0,0.0,23,0.2701931887126011,0.5899611341034704,0.637127841206932,0.7239870554293685,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,23,1104,48,48,1.0,0.0,0.0,15,0.2790211707253605,0.599555648814058,0.6476589638884235,0.7239870554293685,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,24,1152,48,48,1.0,0.0,0.0,13,0.2854919917671298,0.6035120070751704,0.6592589901060756,0.7239870554293685,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,25,1200,48,48,1.0,0.0,0.0,22,0.2873778740000729,0.6069093073520809,0.6592589901060756,0.7239870554293685,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,26,1248,48,48,1.0,0.0,0.0,25,0.2876716757904243,0.6069093073520809,0.6592589901060756,0.7239870554293685,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,27,1296,48,48,1.0,0.0,0.0,28,0.2889864488150959,0.609005749828614,0.6592589901060756,0.7241634821183943,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,28,1344,48,48,1.0,0.0,0.0,32,0.29066932829634057,0.6100071718936022,0.6616191466169856,0.7241634821183943,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,29,1392,48,48,1.0,0.0,0.0,32,0.2916627798925354,0.6100071718936022,0.6616191466169856,0.7265690825381218,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,3,2009038,30,1440,48,48,1.0,0.0,0.0,18,0.293197730022795,0.61088482427584,0.6633483141038233,0.7265690825381218,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,1,48,48,1,0.020833333333333332,0.4410715205805551,1.0441700540374192,1,0.17146098382187386,0.5129901431470377,0.5054370816917538,0.6612857890401447,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,2,96,48,1,0.020833333333333332,0.23161804841889044,0.36882560943600695,1,0.17146098382187386,0.5129901431470377,0.5054370816917538,0.6612857890401447,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,3,144,48,2,0.041666666666666664,0.14445319619373087,0.23294381910205386,2,0.17248928597253077,0.5129901431470377,0.5054370816917538,0.6653443992379222,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,4,192,48,6,0.125,0.08218182902146963,0.1531532216092515,4,0.18210919911948933,0.5208269107164415,0.5187381687164238,0.6762480283211405,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,5,240,48,12,0.25,0.04034846507834742,0.09281551382659758,7,0.18264871629236698,0.5208269107164415,0.5197361931094587,0.6762480283211405,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,6,288,48,25,0.5208333333333334,0.009433309895129074,0.03729881648940414,12,0.18876567436194155,0.5208269107164415,0.5302571494548963,0.6864347444913252,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,7,336,48,47,0.9791666666666666,7.52522805302173e-05,0.0036121094654504304,10,0.19405732171582674,0.5251590229597877,0.5402174971002824,0.6864347444913252,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,8,384,48,48,1.0,0.0,0.0,8,0.19916022190206284,0.5266307031002262,0.5510100784375093,0.6879817066489279,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,9,432,48,48,1.0,0.0,0.0,10,0.20521367594926626,0.5414688492040082,0.5524621859135769,0.6879817066489279,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,10,480,48,48,1.0,0.0,0.0,14,0.21212399075692723,0.5427246041951864,0.5594912950963392,0.7019781508291364,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,11,528,48,48,1.0,0.0,0.0,16,0.21479736977176453,0.5459080261156218,0.5631406666409667,0.7019781508291364,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,12,576,48,48,1.0,0.0,0.0,10,0.22521539307811209,0.5590711900338303,0.576573033875164,0.7019781508291364,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,13,624,48,48,1.0,0.0,0.0,9,0.22948719809798973,0.561446093549801,0.5851540526476169,0.7019781508291364,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,14,672,48,48,1.0,0.0,0.0,11,0.23416777996601018,0.5676915958005654,0.5871787640141808,0.7051825046007211,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,15,720,48,48,1.0,0.0,0.0,11,0.24772394234263176,0.577261021450491,0.6109251645574463,0.7051825046007211,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,16,768,48,48,1.0,0.0,0.0,10,0.2510073926387935,0.5807495477615123,0.6109251645574463,0.710245283586854,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,17,816,48,48,1.0,0.0,0.0,13,0.25213579910841,0.5807495477615123,0.6109251645574463,0.7131447835082037,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,18,864,48,48,1.0,0.0,0.0,4,0.26388107107454256,0.5870610348762493,0.6293256886481169,0.7164511083790149,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,19,912,48,48,1.0,0.0,0.0,7,0.26403616396145313,0.5870610348762493,0.6293256886481169,0.7164511083790149,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,20,960,48,48,1.0,0.0,0.0,11,0.2674749553650728,0.592358835495444,0.6318622005513911,0.7164511083790149,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,21,1008,48,48,1.0,0.0,0.0,11,0.26872918320369704,0.5924362133148301,0.6319627053159924,0.7198136071955119,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,22,1056,48,48,1.0,0.0,0.0,12,0.27105137423256287,0.5924362133148301,0.6319627053159924,0.7260873114947322,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,23,1104,48,48,1.0,0.0,0.0,16,0.2714320507729388,0.592667827662159,0.6324922907695822,0.7260873114947322,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,24,1152,48,48,1.0,0.0,0.0,19,0.27283429117132907,0.5930827859667168,0.6349061054342102,0.7260873114947322,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,25,1200,48,48,1.0,0.0,0.0,19,0.2736662560259535,0.5946809586554757,0.6349061054342102,0.7260873114947322,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,26,1248,48,48,1.0,0.0,0.0,23,0.27419266659688096,0.5956122981533305,0.6349061054342102,0.7260880579133031,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,27,1296,48,48,1.0,0.0,0.0,23,0.2806756979729393,0.6035811636890718,0.6402208096354458,0.7276410064713101,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,28,1344,48,48,1.0,0.0,0.0,20,0.28094136143892756,0.6035811636890718,0.6402208096354458,0.7281556770716942,经过处理的数据 / public-data surrogate; not author-run logs
