algorithm,run_id,seed,elapsed_seconds,population,generations,function_evaluations,feasible_fraction,non_dominated_count,data_status,hypervolume,igd_to_pooled_reference,metric_population
NSGA-III,21,1909056,0.11444809997919947,48,30,1440,1.0,22,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3801692355061988,0.15485234742293208,feasible
NSGA-III,22,1909057,0.10978180001256987,48,30,1440,1.0,12,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.37120279300837,0.1599186372591862,feasible
NSGA-III,23,1909058,0.11728059998131357,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.34230826122856617,0.19609572208444606,feasible
NSGA-III,24,1909059,0.11532510002143681,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.36632378183009773,0.17400675524143436,feasible
NSGA-III,25,1909060,0.1119405000063125,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3511987887034496,0.19418108743142148,feasible
NSGA-III,26,1909061,0.1138914999901317,48,30,1440,1.0,6,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3486844126717006,0.18274012444153714,feasible
NSGA-III,27,1909062,0.11390070000197738,48,30,1440,1.0,21,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.38260995422825184,0.15550132343168482,feasible
NSGA-III,28,1909063,0.11249759999918751,48,30,1440,1.0,19,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35401486965168716,0.1840434086151406,feasible
NSGA-III,29,1909064,0.10813450001296587,48,30,1440,1.0,17,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3565287635240445,0.1807664357967811,feasible
NSGA-III,30,1909065,0.11094169999705628,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35308051273579416,0.1882697527457463,feasible
MOEA/D,1,2009036,0.6135226000042167,48,30,1440,0.0,44,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2031229815298602,0.3782375630694832,all_no_feasible
MOEA/D,2,2009037,0.5860877000086475,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.21067821517138613,0.36633803682831395,all_no_feasible
MOEA/D,3,2009038,0.589727300015511,48,30,1440,0.0,35,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.21747614711709706,0.35874528372169856,all_no_feasible
MOEA/D,4,2009039,0.5795737000007648,48,30,1440,1.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2273125735357703,0.3403555303115114,feasible
MOEA/D,5,2009040,0.61904130000039,48,30,1440,1.0,47,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.220876928781322,0.34747263778088067,feasible
MOEA/D,6,2009041,0.6254061000072397,48,30,1440,1.0,47,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2104153345488587,0.3670191698761967,feasible
MOEA/D,7,2009042,0.5692255000176374,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2162055936030375,0.3592526890201317,all_no_feasible
MOEA/D,8,2009043,0.5835100000258535,48,30,1440,1.0,47,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.1975367018379379,0.38476120078709203,feasible
MOEA/D,9,2009044,0.5593493000196759,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.19310652357363425,0.3946789183171165,all_no_feasible
MOEA/D,10,2009045,0.614622099994449,48,30,1440,1.0,27,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.21858446673529508,0.3499232543731893,feasible
MOEA/D,11,2009046,0.5808307999977842,48,30,1440,0.0,14,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2040487222635867,0.37350005159059196,all_no_feasible
MOEA/D,12,2009047,0.5925761999969836,48,30,1440,1.0,33,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2122183367689635,0.36254256954164465,feasible
MOEA/D,13,2009048,0.5586055000021588,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.20533095116858097,0.3741494675242253,all_no_feasible
MOEA/D,14,2009049,0.607135099999141,48,30,1440,1.0,29,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.22062490521514974,0.3501675595025823,feasible
MOEA/D,15,2009050,0.5830877999833319,48,30,1440,1.0,19,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.19389379499921935,0.38987239474005286,feasible
MOEA/D,16,2009051,0.5893502999970224,48,30,1440,1.0,45,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.22125607252476334,0.345499003951381,feasible
MOEA/D,17,2009052,0.6020456999831367,48,30,1440,1.0,11,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.21951816982522748,0.3537410595218505,feasible
MOEA/D,18,2009053,0.5868067000119481,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.23621431766911244,0.31950200708940146,all_no_feasible
MOEA/D,19,2009054,0.6238214000186417,48,30,1440,1.0,11,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.23676934593347224,0.32107986148811457,feasible
MOEA/D,20,2009055,0.5825774999975692,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.18948217924805835,0.40272051468240816,all_no_feasible
MOEA/D,21,2009056,0.5822660999838263,48,30,1440,0.0,32,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.26519119968848565,0.2805476954189006,all_no_feasible
MOEA/D,22,2009057,0.5841271000099368,48,30,1440,1.0,45,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.21955975900557528,0.35208008628032816,feasible
MOEA/D,23,2009058,0.6056948000041302,48,30,1440,0.0,47,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2344720007683452,0.3311309819005594,all_no_feasible
MOEA/D,24,2009059,0.6516453000076581,48,30,1440,1.0,44,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.23179580229883937,0.33089958791909385,feasible
MOEA/D,25,2009060,0.5624271999986377,48,30,1440,0.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.20853715960095537,0.36837334507888725,all_no_feasible
MOEA/D,26,2009061,0.594883599987952,48,30,1440,1.0,24,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.23553546687260815,0.3234694690208574,feasible
MOEA/D,27,2009062,0.590860900003463,48,30,1440,1.0,48,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.20971013867080301,0.37212210869299445,feasible
