variable_id,region_id,province_code,province_en,province_zh,sector_id,sector_en,sector_zh,mode_id,mode_en,mode_zh,official_2024_sector_tonnes,paper_calibrated_sector_tonnes,assumed_mode_share,baseline_sector_mode_processed_tonnes,upper_bound_processed_tonnes,region_share_processed,digital_index_processed,income_multiplier_processed,social_need_multiplier_processed,ecological_pressure_index_processed,ecological_quality_multiplier_processed,freight_index_processed,logistics_cost_multiplier_processed,workforce_processed_people,cold_capacity_processed_tonnes,power_capacity_processed_kw,income_coefficient_proxy,marginal_value_coefficient_proxy,supply_chain_cost_coefficient_proxy,ecological_weight_proxy,fleet_power_coefficient_proxy,official_source,data_status
x_r08_s1_m1,r08,CN-HL,Heilongjiang,黑龙江,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,0.0,0.0,0.62,0.0,0.0,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s1_m2,r08,CN-HL,Heilongjiang,黑龙江,1,marine_capture,海洋捕捞,2,deep_processing,深加工,0.0,0.0,0.38,0.0,0.0,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s2_m1,r08,CN-HL,Heilongjiang,黑龙江,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,51000.0,49327.18336391437,0.67,33049.21285382263,39659.05542458715,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s2_m2,r08,CN-HL,Heilongjiang,黑龙江,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,51000.0,49327.18336391437,0.33,16277.970510091744,19533.56461211009,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s3_m1,r08,CN-HL,Heilongjiang,黑龙江,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s3_m2,r08,CN-HL,Heilongjiang,黑龙江,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s4_m1,r08,CN-HL,Heilongjiang,黑龙江,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,763000.0,737973.3511111111,0.78,575619.2138666667,690743.05664,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r08_s4_m2,r08,CN-HL,Heilongjiang,黑龙江,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,763000.0,737973.3511111111,0.22,162354.13724444446,194824.96469333334,0.011063540604825008,0.26987779808772566,0.7568620806506269,1.3212446832325946,0.5635300997686218,0.8027644650809824,0.5335346854396831,0.989939594368095,160936.8401235602,234125.56766718256,104295.81431295132,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s1_m1,r09,CN-SH,Shanghai,上海,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,121000.0,117031.16053007136,0.62,72559.31952864424,87071.18343437307,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s1_m2,r09,CN-SH,Shanghai,上海,1,marine_capture,海洋捕捞,2,deep_processing,深加工,121000.0,117031.16053007136,0.38,44471.841001427114,53366.20920171253,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s2_m1,r09,CN-SH,Shanghai,上海,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,0.0,0.0,0.67,0.0,0.0,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s2_m2,r09,CN-SH,Shanghai,上海,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,0.0,0.0,0.33,0.0,0.0,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s3_m1,r09,CN-SH,Shanghai,上海,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s3_m2,r09,CN-SH,Shanghai,上海,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s4_m1,r09,CN-SH,Shanghai,上海,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,99000.0,95752.76770642202,0.78,74687.15881100918,89624.59057321101,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r09_s4_m2,r09,CN-SH,Shanghai,上海,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,99000.0,95752.76770642202,0.22,21065.608895412843,25278.73067449541,0.0029901461094121646,0.6872736166510192,1.45,0.65,0.011365389685132364,0.9960221136102037,0.7653772783796862,0.9203868164860941,78235.81417005883,74130.30353541767,150131.3793817838,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s1_m1,r10,CN-JS,Jiangsu,江苏,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,458000.0,442977.4506014271,0.62,274646.0193728848,329575.2232474618,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s1_m2,r10,CN-JS,Jiangsu,江苏,1,marine_capture,海洋捕捞,2,deep_processing,深加工,458000.0,442977.4506014271,0.38,168331.4312285423,201997.71747425073,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s2_m1,r10,CN-JS,Jiangsu,江苏,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,185000.0,178931.93965341488,0.67,119884.39956778797,143861.27948134555,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s2_m2,r10,CN-JS,Jiangsu,江苏,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,185000.0,178931.93965341488,0.33,59047.54008562691,70857.04810275229,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s3_m1,r10,CN-JS,Jiangsu,江苏,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,1023000.0,989445.2662996942,0.74,732189.4970617737,878627.3964741284,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s3_m2,r10,CN-JS,Jiangsu,江苏,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,1023000.0,989445.2662996942,0.26,257255.7692379205,308706.92308550456,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s4_m1,r10,CN-JS,Jiangsu,江苏,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,3694000.0,3572835.595025484,0.78,2786811.7641198775,3344174.116943853,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r10_s4_m2,r10,CN-JS,Jiangsu,江苏,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,3694000.0,3572835.595025484,0.22,786023.8309056065,943228.5970867277,0.07285083248386001,0.3823603532879962,1.3413128721498766,0.7455382116755391,0.3315188418889674,0.8839684053388615,0.9275760927783111,0.8717271721665065,820951.308725978,1991075.0515960047,1036133.9895212502,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s1_m1,r11,CN-ZJ,Zhejiang,浙江,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,3163000.0,3059252.5682364935,0.62,1896736.592306626,2276083.910767951,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s1_m2,r11,CN-ZJ,Zhejiang,浙江,1,marine_capture,海洋捕捞,2,deep_processing,深加工,3163000.0,3059252.5682364935,0.38,1162515.9759298675,1395019.171115841,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s2_m1,r11,CN-ZJ,Zhejiang,浙江,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,171000.0,165391.1442201835,0.67,110812.06662752295,132974.47995302753,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s2_m2,r11,CN-ZJ,Zhejiang,浙江,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,171000.0,165391.1442201835,0.33,54579.07759266056,65494.893111192665,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s3_m1,r11,CN-ZJ,Zhejiang,浙江,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,1722000.0,1665517.8382874618,0.74,1232483.2003327217,1478979.840399266,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s3_m2,r11,CN-ZJ,Zhejiang,浙江,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,1722000.0,1665517.8382874618,0.26,433034.6379547401,519641.5655456881,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s4_m1,r11,CN-ZJ,Zhejiang,浙江,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,1440000.0,1392767.5302752294,0.78,1086358.673614679,1303630.4083376147,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r11_s4_m2,r11,CN-ZJ,Zhejiang,浙江,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,1440000.0,1392767.5302752294,0.22,306408.85666055046,367690.62799266056,0.08829085966700646,0.4719301192879361,1.45,0.65,0.18317222278641038,0.9358897220247564,0.9609592893964504,0.8617122131810648,918349.4481538428,2459207.828888912,4161368.8703187164,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s1_m1,r12,CN-AH,Anhui,安徽,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,0.0,0.0,0.62,0.0,0.0,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s1_m2,r12,CN-AH,Anhui,安徽,1,marine_capture,海洋捕捞,2,deep_processing,深加工,0.0,0.0,0.38,0.0,0.0,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s2_m1,r12,CN-AH,Anhui,安徽,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,98000.0,94785.56803261978,0.67,63506.330581855254,76207.5966982263,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s2_m2,r12,CN-AH,Anhui,安徽,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,98000.0,94785.56803261978,0.33,31279.23745076453,37535.08494091743,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s3_m1,r12,CN-AH,Anhui,安徽,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s3_m2,r12,CN-AH,Anhui,安徽,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s4_m1,r12,CN-AH,Anhui,安徽,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,2514000.0,2431539.9799388377,0.78,1896601.1843522934,2275921.421222752,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r12_s4_m2,r12,CN-AH,Anhui,安徽,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,2514000.0,2431539.9799388377,0.22,534938.7955865443,641926.5547038532,0.03550118926265715,0.4110764830343037,0.890303529070049,1.1232124408678157,0.48205653511898827,0.8312802127083541,1.0,0.8499999999999999,441215.5537265168,1010530.219188583,260000.25247481646,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s1_m1,r13,CN-FJ,Fujian,福建,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,2054000.0,1986628.1299898063,0.62,1231709.44059368,1478051.3287124159,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s1_m2,r13,CN-FJ,Fujian,福建,1,marine_capture,海洋捕捞,2,deep_processing,深加工,2054000.0,1986628.1299898063,0.38,754918.6893961264,905902.4272753517,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s2_m1,r13,CN-FJ,Fujian,福建,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,73000.0,70605.57618756371,0.67,47305.73604566769,56766.88325480123,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s2_m2,r13,CN-FJ,Fujian,福建,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,73000.0,70605.57618756371,0.33,23299.840141896027,27959.80817027523,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s3_m1,r13,CN-FJ,Fujian,福建,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,6133000.0,5931835.599429154,0.74,4389558.343577574,5267470.012293088,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s3_m2,r13,CN-FJ,Fujian,福建,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,6133000.0,5931835.599429154,0.26,1542277.25585158,1850732.707021896,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s4_m1,r13,CN-FJ,Fujian,福建,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,987000.0,954626.0780428135,0.78,744608.3408733945,893530.0090480734,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r13_s4_m2,r13,CN-FJ,Fujian,福建,4,freshwater_aquaculture,淡水养殖,2,deep_processing,深加工,987000.0,954626.0780428135,0.22,210017.73716941895,252021.28460330272,0.12568127760788309,0.4190901266522838,1.1583724645398654,0.8632801888960863,0.3793332901146332,0.8672333484598784,0.8026302503604382,0.9092109248918685,1196402.5963087247,3189130.8713405924,2945020.3575925897,1.06,1.2,0.39,0.91,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s1_m1,r14,CN-JX,Jiangxi,江西,1,marine_capture,海洋捕捞,1,fresh_sales,鲜销,0.0,0.0,0.62,0.0,0.0,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,0.65,0.62,0.29,0.28,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s1_m2,r14,CN-JX,Jiangxi,江西,1,marine_capture,海洋捕捞,2,deep_processing,深加工,0.0,0.0,0.38,0.0,0.0,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,0.82,0.95,0.36,0.31,1.0,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s2_m1,r14,CN-JX,Jiangxi,江西,2,freshwater_capture,淡水捕捞,1,fresh_sales,鲜销,10000.0,9671.996738022426,0.67,6480.2378144750255,7776.28537737003,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,0.7,0.67,0.26,0.42,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s2_m2,r14,CN-JX,Jiangxi,江西,2,freshwater_capture,淡水捕捞,2,deep_processing,深加工,10000.0,9671.996738022426,0.33,3191.7589235474006,3830.1107082568806,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,0.86,0.99,0.34,0.45,0.7,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s3_m1,r14,CN-JX,Jiangxi,江西,3,marine_aquaculture,海水养殖,1,fresh_sales,鲜销,0.0,0.0,0.74,0.0,0.0,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,0.84,0.8,0.33,0.78,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s3_m2,r14,CN-JX,Jiangxi,江西,3,marine_aquaculture,海水养殖,2,deep_processing,深加工,0.0,0.0,0.26,0.0,0.0,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,1.02,1.16,0.41,0.81,0.11,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
x_r14_s4_m1,r14,CN-JX,Jiangxi,江西,4,freshwater_aquaculture,淡水养殖,1,fresh_sales,鲜销,3022000.0,2922877.414230377,0.78,2279844.3830996943,2735813.259719633,0.041209650016989466,0.3805158963275592,0.8715447548046666,1.1473880078873553,0.4897046852044219,0.8286033601784524,0.8391008976553792,0.8982697307033862,457678.41302535526,1069213.9594700262,183797.20384921407,0.88,0.84,0.31,0.88,0.08,"NBS China Statistical Yearbook 2025, Table 12-15",calibrated reconstruction; not historical author input
