algorithm,run_id,seed,solution_id,feasible,total_constraint_violation,total_supply_tonnes,capture_tonnes,aquaculture_tonnes,processed_tonnes,data_status,social_reliability,economic_efficiency,ecological_security,g_national_capture_tac,g_capture_share,g_national_processing_capacity,g_national_total_supply,g_regional_cold_storage,g_minimum_supply,g_fleet_power
IA-NSGA-III,1,1809036,39,True,0.0,61373524.18151927,5195641.995843579,56177882.18567569,17730838.25769587,经过处理的数据 / public-data surrogate; not author-run logs,0.7136175905842487,0.7447380761929291,0.7482499256714912,-0.6023418751650457,-0.19534391962767417,-0.3265875645795401,-0.21595323962831026,0.0,-0.3274983662673828,-0.4849651857791334
IA-NSGA-III,1,1809036,40,True,0.0,59188066.12527032,4314048.2966761375,54874017.82859419,16271703.826688737,经过处理的数据 / public-data surrogate; not author-run logs,0.6859306344709905,0.7202837995792953,0.7717433476733158,-0.6698162888289756,-0.207112869551346,-0.382005095127701,-0.24387246590350864,-1.1102230246251565e-16,-0.3026669397738919,-0.5311035396274085
IA-NSGA-III,1,1809036,41,True,0.0,59371043.575173214,4488953.232300339,54882090.34287289,16858928.74727372,经过处理的数据 / public-data surrogate; not author-run logs,0.6905793370763755,0.7192927496544133,0.7674821874942296,-0.6564296142312378,-0.20439153900644164,-0.35970245166756554,-0.24153492901393514,-1.1102230246251565e-16,-0.30481607203449634,-0.5230464234044322
IA-NSGA-III,1,1809036,42,True,0.0,60870067.020443715,4767727.121348567,56102339.89909517,17490480.2636051,经过处理的数据 / public-data surrogate; not author-run logs,0.7065347780000246,0.7465864862330885,0.7610761124216723,-0.6350931360711665,-0.20167370014974215,-0.33571629610486364,-0.22238490477042827,0.0,-0.32193609601024675,-0.502391286673961
IA-NSGA-III,1,1809036,43,True,0.0,60001445.00014395,4673010.8862431655,55328434.11390078,17390399.629565924,经过处理的数据 / public-data surrogate; not author-run logs,0.6922565076227061,0.7438503222255773,0.7647125192263505,-0.6423424193115383,-0.20211836087894297,-0.3395173314832949,-0.23348155092340606,0.0,-0.3121199784455029,-0.5158442920093759
IA-NSGA-III,1,1809036,44,True,0.0,58641015.71172014,4283666.127796837,54357349.5839233,17009075.551347032,经过处理的数据 / public-data surrogate; not author-run logs,0.6821121254556932,0.7174099672549223,0.7737102323930249,-0.6721416446396005,-0.20695102436739188,-0.3539999167094271,-0.25086103483814337,-1.1102230246251565e-16,-0.2961616578590246,-0.5369462676419072
IA-NSGA-III,1,1809036,45,True,0.0,62062120.841131404,5432314.508898335,56629806.33223308,17720578.9816086,经过处理的数据 / public-data surrogate; not author-run logs,0.7175914604639824,0.7588097479998519,0.7421002496964411,-0.5842277041315872,-0.19246972492602782,-0.3269772091070672,-0.20715641742571245,0.0,-0.3349599607520025,-0.4706759815858128
IA-NSGA-III,1,1809036,46,True,0.0,59375987.90300147,4549950.409902265,54826037.49309922,16342509.408862635,经过处理的数据 / public-data surrogate; not author-run logs,0.689543171235009,0.7204477932181113,0.7669471145577037,-0.6517610817794617,-0.20337053124345134,-0.37931591829127065,-0.24147176522681912,-0.0063572186330441705,-0.3048739610458996,-0.5258599380812083
IA-NSGA-III,1,1809036,47,True,0.0,59286938.36028485,4552287.559779877,54734650.80050497,17648973.94263836,经过处理的数据 / public-data surrogate; not author-run logs,0.6880175986853193,0.7364617038106623,0.7674179062686852,-0.651582203666125,-0.20321601206465129,-0.32969674909612534,-0.2426093731189951,0.0,-0.3038298751542803,-0.5260320601852939
IA-NSGA-III,1,1809036,48,True,0.0,61092400.094859466,5236723.389023523,55855676.70583595,17125551.334331486,经过处理的数据 / public-data surrogate; not author-run logs,0.6980728013602663,0.7538815095882794,0.747263035670313,-0.5991976343203892,-0.19428191753978646,-0.3495761980139491,-0.21954459978478702,0.0,-0.32440376845707,-0.48396891541316556
IA-NSGA-III,2,1809037,1,True,0.0,59904802.688928336,5011606.835300925,54893195.853627406,18098986.708931565,经过处理的数据 / public-data surrogate; not author-run logs,0.7061955969234003,0.744599884001961,0.7531188645941385,-0.6164273485105218,-0.19634048339454468,-0.31260538609819866,-0.23471615643179,-0.026886815006982867,-0.31101024580073855,-0.49506506610800016
